precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.8092009267475105,0.78,0.6776190476190476,0.782608695652174,0.72,0.7653061224489796,1.0,0.8,0.45714285714285713,0.8888888888888888,0.5333333333333333,0.23128795623779297
