              precision    recall  f1-score   support

     class 0       0.79      0.76      0.78        25
     class 1       0.75      0.97      0.85        75
     class 2       0.62      0.23      0.33        35
     class 3       0.69      0.73      0.71        15

    accuracy                           0.74       150
   macro avg       0.71      0.67      0.67       150
weighted avg       0.72      0.74      0.70       150
