precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.7117821504097277,0.74,0.6738095238095239,0.7916666666666666,0.76,0.7525773195876289,0.9733333333333334,0.6153846153846154,0.22857142857142856,0.6875,0.7333333333333333,2935.2933642864227
