precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.7801587301587302,0.7933333333333333,0.7671428571428571,0.7727272727272727,0.68,0.8701298701298701,0.8933333333333333,0.6111111111111112,0.6285714285714286,0.8666666666666667,0.8666666666666667,9466.54670381546
