              precision    recall  f1-score   support

     class 0       0.84      0.64      0.73        25
     class 1       0.70      0.99      0.82        75
     class 2       0.71      0.34      0.46        35
     class 3       1.00      0.53      0.70        15

    accuracy                           0.73       150
   macro avg       0.81      0.63      0.68       150
weighted avg       0.75      0.73      0.71       150
