precision,accuracy,recall,precision_0,recall_0,precision_1,recall_1,precision_2,recall_2,precision_3,recall_3,duration
0.8115252059115603,0.7333333333333333,0.6257142857142857,0.8421052631578947,0.64,0.6981132075471698,0.9866666666666667,0.7058823529411765,0.34285714285714286,1.0,0.5333333333333333,3423.7621970176697
