best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.6395164132118225,0.7086572051048279,0.7346864342689514,0.6800000071525574,0.0010000000474974513,21
